3.59E+01	-1.73E+01	2.42E+01	-1.04E+01
3.59E+01	-1.45E+01	2.44E+01	-8.71E+00
3.59E+01	-1.17E+01	2.45E+01	-7.01E+00
3.59E+01	-8.83E+00	2.47E+01	-5.29E+00
3.59E+01	-5.91E+00	2.48E+01	-3.54E+00
3.59E+01	-2.96E+00	2.48E+01	-1.77E+00
3.59E+01	0.00E+00	2.48E+01	0.00E+00
3.59E+01	2.96E+00	2.48E+01	1.77E+00
3.59E+01	5.91E+00	2.48E+01	3.54E+00
3.59E+01	8.83E+00	2.47E+01	5.29E+00
3.59E+01	1.17E+01	2.45E+01	7.01E+00
3.59E+01	1.45E+01	2.44E+01	8.71E+00
3.59E+01	1.73E+01	2.42E+01	1.04E+01
3.59E+01	1.99E+01	2.40E+01	1.20E+01
3.59E+01	2.25E+01	2.38E+01	1.36E+01
3.59E+01	2.50E+01	2.35E+01	1.51E+01
3.59E+01	2.74E+01	2.33E+01	1.66E+01
3.59E+01	2.97E+01	2.31E+01	1.81E+01
3.59E+01	3.19E+01	2.29E+01	1.96E+01
3.59E+01	3.39E+01	2.27E+01	2.11E+01
3.59E+01	3.59E+01	2.25E+01	2.25E+01
3.59E+01	3.78E+01	2.23E+01	2.39E+01
3.59E+01	3.96E+01	2.21E+01	2.53E+01
3.59E+01	4.14E+01	2.19E+01	2.66E+01
3.59E+01	4.30E+01	2.16E+01	2.78E+01
3.59E+01	4.45E+01	2.11E+01	2.86E+01
3.59E+01	4.60E+01	2.02E+01	2.89E+01
3.78E+01	-4.45E+01	2.19E+01	-2.78E+01
3.78E+01	-4.30E+01	2.27E+01	-2.73E+01
3.78E+01	-4.14E+01	2.32E+01	-2.63E+01
3.78E+01	-3.96E+01	2.35E+01	-2.50E+01
3.78E+01	-3.78E+01	2.37E+01	-2.37E+01
3.78E+01	-3.59E+01	2.39E+01	-2.23E+01
3.78E+01	-3.39E+01	2.41E+01	-2.09E+01
3.78E+01	-3.19E+01	2.43E+01	-1.94E+01
3.78E+01	-2.97E+01	2.45E+01	-1.79E+01
3.78E+01	-2.74E+01	2.46E+01	-1.64E+01
3.78E+01	-2.50E+01	2.48E+01	-1.49E+01
3.78E+01	-2.25E+01	2.50E+01	-1.34E+01
3.78E+01	-1.99E+01	2.52E+01	-1.18E+01
3.78E+01	-1.73E+01	2.54E+01	-1.02E+01
3.78E+01	-1.45E+01	2.56E+01	-8.54E+00
3.78E+01	-1.17E+01	2.58E+01	-6.87E+00
3.78E+01	-8.83E+00	2.59E+01	-5.18E+00
3.78E+01	-5.91E+00	2.60E+01	-3.46E+00
3.78E+01	-2.96E+00	2.60E+01	-1.74E+00
3.78E+01	0.00E+00	2.60E+01	0.00E+00
3.78E+01	2.96E+00	2.60E+01	1.74E+00
3.78E+01	5.91E+00	2.60E+01	3.46E+00
3.78E+01	8.83E+00	2.59E+01	5.18E+00
3.78E+01	1.17E+01	2.58E+01	6.87E+00
3.78E+01	1.45E+01	2.56E+01	8.54E+00
3.78E+01	1.73E+01	2.54E+01	1.02E+01
3.78E+01	1.99E+01	2.52E+01	1.18E+01
3.78E+01	2.25E+01	2.50E+01	1.34E+01
3.78E+01	2.50E+01	2.48E+01	1.49E+01
3.78E+01	2.74E+01	2.46E+01	1.64E+01
3.78E+01	2.97E+01	2.45E+01	1.79E+01
3.78E+01	3.19E+01	2.43E+01	1.94E+01
3.78E+01	3.39E+01	2.41E+01	2.09E+01
3.78E+01	3.59E+01	2.39E+01	2.23E+01
3.78E+01	3.78E+01	2.37E+01	2.37E+01
3.78E+01	3.96E+01	2.35E+01	2.50E+01
3.78E+01	4.14E+01	2.32E+01	2.63E+01
3.78E+01	4.30E+01	2.27E+01	2.73E+01
3.78E+01	4.45E+01	2.19E+01	2.78E+01
3.96E+01	-4.60E+01	1.95E+01	-2.44E+01
3.96E+01	-4.45E+01	1.94E+01	-2.32E+01
3.96E+01	-4.30E+01	2.35E+01	-2.65E+01
3.96E+01	-4.14E+01	2.43E+01	-2.58E+01
3.96E+01	-3.96E+01	2.46E+01	-2.46E+01
3.96E+01	-3.78E+01	2.50E+01	-2.35E+01
3.96E+01	-3.59E+01	2.53E+01	-2.21E+01
3.96E+01	-3.39E+01	2.55E+01	-2.07E+01
3.96E+01	-3.19E+01	2.57E+01	-1.93E+01
3.96E+01	-2.97E+01	2.58E+01	-1.78E+01
3.96E+01	-2.74E+01	2.60E+01	-1.62E+01
3.96E+01	-2.50E+01	2.62E+01	-1.47E+01
3.96E+01	-2.25E+01	2.63E+01	-1.32E+01
3.96E+01	-1.99E+01	2.65E+01	-1.16E+01
3.96E+01	-1.73E+01	2.67E+01	-1.00E+01
3.96E+01	-1.45E+01	2.68E+01	-8.38E+00
3.96E+01	-1.17E+01	2.70E+01	-6.74E+00
3.96E+01	-8.83E+00	2.71E+01	-5.07E+00
3.96E+01	-5.91E+00	2.71E+01	-3.39E+00
3.96E+01	-2.96E+00	2.72E+01	-1.70E+00
3.96E+01	0.00E+00	2.72E+01	0.00E+00
3.96E+01	2.96E+00	2.72E+01	1.70E+00
3.96E+01	5.91E+00	2.71E+01	3.39E+00
3.96E+01	8.83E+00	2.71E+01	5.07E+00
3.96E+01	1.17E+01	2.70E+01	6.74E+00
3.96E+01	1.45E+01	2.68E+01	8.38E+00
3.96E+01	1.73E+01	2.67E+01	1.00E+01
3.96E+01	1.99E+01	2.65E+01	1.16E+01
3.96E+01	2.25E+01	2.63E+01	1.32E+01
3.96E+01	2.50E+01	2.62E+01	1.47E+01
3.96E+01	2.74E+01	2.60E+01	1.62E+01
3.96E+01	2.97E+01	2.58E+01	1.78E+01
3.96E+01	3.19E+01	2.57E+01	1.93E+01
3.96E+01	3.39E+01	2.55E+01	2.07E+01
3.96E+01	3.59E+01	2.53E+01	2.21E+01
3.96E+01	3.78E+01	2.50E+01	2.35E+01
3.96E+01	3.96E+01	2.46E+01	2.46E+01
3.96E+01	4.14E+01	2.43E+01	2.58E+01
3.96E+01	4.30E+01	2.35E+01	2.65E+01
3.96E+01	4.45E+01	1.94E+01	2.32E+01
3.96E+01	4.60E+01	1.95E+01	2.44E+01
4.14E+01	-4.60E+01	1.48E+01	-1.75E+01
4.14E+01	-4.45E+01	2.12E+01	-2.38E+01
4.14E+01	-4.30E+01	2.14E+01	-2.28E+01
4.14E+01	-4.14E+01	2.50E+01	-2.51E+01
4.14E+01	-3.96E+01	2.55E+01	-2.40E+01
4.14E+01	-3.78E+01	2.61E+01	-2.31E+01
4.14E+01	-3.59E+01	2.65E+01	-2.19E+01
4.14E+01	-3.39E+01	2.68E+01	-2.05E+01
4.14E+01	-3.19E+01	2.70E+01	-1.91E+01
4.14E+01	-2.97E+01	2.72E+01	-1.76E+01
4.14E+01	-2.74E+01	2.74E+01	-1.61E+01
4.14E+01	-2.50E+01	2.75E+01	-1.46E+01
4.14E+01	-2.25E+01	2.76E+01	-1.30E+01
4.14E+01	-1.99E+01	2.78E+01	-1.14E+01
4.14E+01	-1.73E+01	2.79E+01	-9.86E+00
4.14E+01	-1.45E+01	2.80E+01	-8.25E+00
4.14E+01	-1.17E+01	2.82E+01	-6.63E+00
4.14E+01	-8.83E+00	2.83E+01	-4.99E+00
4.14E+01	-5.91E+00	2.83E+01	-3.33E+00
4.14E+01	-2.96E+00	2.84E+01	-1.67E+00
4.14E+01	0.00E+00	2.84E+01	0.00E+00
4.14E+01	2.96E+00	2.84E+01	1.67E+00
4.14E+01	5.91E+00	2.83E+01	3.33E+00
4.14E+01	8.83E+00	2.83E+01	4.99E+00
4.14E+01	1.17E+01	2.82E+01	6.63E+00
4.14E+01	1.45E+01	2.80E+01	8.25E+00
4.14E+01	1.73E+01	2.79E+01	9.86E+00
4.14E+01	1.99E+01	2.78E+01	1.14E+01
4.14E+01	2.25E+01	2.76E+01	1.30E+01
4.14E+01	2.50E+01	2.75E+01	1.46E+01
4.14E+01	2.74E+01	2.74E+01	1.61E+01
4.14E+01	2.97E+01	2.72E+01	1.76E+01
4.14E+01	3.19E+01	2.70E+01	1.91E+01
4.14E+01	3.39E+01	2.68E+01	2.05E+01
4.14E+01	3.59E+01	2.65E+01	2.19E+01
4.14E+01	3.78E+01	2.61E+01	2.31E+01
4.14E+01	3.96E+01	2.55E+01	2.40E+01
4.14E+01	4.14E+01	2.50E+01	2.51E+01
4.14E+01	4.30E+01	2.14E+01	2.28E+01
4.14E+01	4.45E+01	2.12E+01	2.38E+01
4.14E+01	4.60E+01	1.48E+01	1.75E+01
4.30E+01	-4.45E+01	1.58E+01	-1.68E+01
4.30E+01	-4.30E+01	2.26E+01	-2.26E+01
4.30E+01	-4.14E+01	2.26E+01	-2.14E+01
4.30E+01	-3.96E+01	2.58E+01	-2.29E+01
4.30E+01	-3.78E+01	2.69E+01	-2.24E+01
4.30E+01	-3.59E+01	2.76E+01	-2.14E+01
4.30E+01	-3.39E+01	2.80E+01	-2.02E+01
4.30E+01	-3.19E+01	2.83E+01	-1.89E+01
4.30E+01	-2.97E+01	2.85E+01	-1.74E+01
4.30E+01	-2.74E+01	2.87E+01	-1.59E+01
4.30E+01	-2.50E+01	2.88E+01	-1.44E+01
4.30E+01	-2.25E+01	2.90E+01	-1.29E+01
4.30E+01	-1.99E+01	2.91E+01	-1.13E+01
4.30E+01	-1.73E+01	2.92E+01	-9.74E+00
4.30E+01	-1.45E+01	2.93E+01	-8.14E+00
4.30E+01	-1.17E+01	2.94E+01	-6.53E+00
4.30E+01	-8.83E+00	2.95E+01	-4.91E+00
4.30E+01	-5.91E+00	2.95E+01	-3.28E+00
4.30E+01	-2.96E+00	2.96E+01	-1.64E+00
4.30E+01	0.00E+00	2.96E+01	0.00E+00
4.30E+01	2.96E+00	2.96E+01	1.64E+00
4.30E+01	5.91E+00	2.95E+01	3.28E+00
4.30E+01	8.83E+00	2.95E+01	4.91E+00
4.30E+01	1.17E+01	2.94E+01	6.53E+00
4.30E+01	1.45E+01	2.93E+01	8.14E+00
4.30E+01	1.73E+01	2.92E+01	9.74E+00
4.30E+01	1.99E+01	2.91E+01	1.13E+01
4.30E+01	2.25E+01	2.90E+01	1.29E+01
4.30E+01	2.50E+01	2.88E+01	1.44E+01
4.30E+01	2.74E+01	2.87E+01	1.59E+01
4.30E+01	2.97E+01	2.85E+01	1.74E+01
4.30E+01	3.19E+01	2.83E+01	1.89E+01
4.30E+01	3.39E+01	2.80E+01	2.02E+01
4.30E+01	3.59E+01	2.76E+01	2.14E+01
4.30E+01	3.78E+01	2.69E+01	2.24E+01
4.30E+01	3.96E+01	2.58E+01	2.29E+01
4.30E+01	4.14E+01	2.26E+01	2.14E+01
4.30E+01	4.30E+01	2.26E+01	2.26E+01
4.30E+01	4.45E+01	1.58E+01	1.68E+01
4.45E+01	-4.30E+01	1.67E+01	-1.60E+01
4.45E+01	-4.14E+01	2.33E+01	-2.10E+01
4.45E+01	-3.96E+01	2.45E+01	-2.06E+01
4.45E+01	-3.78E+01	2.43E+01	-1.92E+01
4.45E+01	-3.59E+01	2.81E+01	-2.07E+01
4.45E+01	-3.39E+01	2.89E+01	-1.98E+01
4.45E+01	-3.19E+01	2.94E+01	-1.85E+01
4.45E+01	-2.97E+01	2.97E+01	-1.72E+01
4.45E+01	-2.74E+01	2.99E+01	-1.58E+01
4.45E+01	-2.50E+01	3.01E+01	-1.43E+01
4.45E+01	-2.25E+01	3.03E+01	-1.28E+01
4.45E+01	-1.99E+01	3.04E+01	-1.12E+01
4.45E+01	-1.73E+01	3.05E+01	-9.64E+00
4.45E+01	-1.45E+01	3.06E+01	-8.05E+00
4.45E+01	-1.17E+01	3.07E+01	-6.46E+00
4.45E+01	-8.83E+00	3.07E+01	-4.85E+00
4.45E+01	-5.91E+00	3.08E+01	-3.24E+00
4.45E+01	-2.96E+00	3.08E+01	-1.62E+00
4.45E+01	0.00E+00	3.08E+01	0.00E+00
4.45E+01	2.96E+00	3.08E+01	1.62E+00
4.45E+01	5.91E+00	3.08E+01	3.24E+00
4.45E+01	8.83E+00	3.07E+01	4.85E+00
4.45E+01	1.17E+01	3.07E+01	6.46E+00
4.45E+01	1.45E+01	3.06E+01	8.05E+00
4.45E+01	1.73E+01	3.05E+01	9.64E+00
4.45E+01	1.99E+01	3.04E+01	1.12E+01
4.45E+01	2.25E+01	3.03E+01	1.28E+01
4.45E+01	2.50E+01	3.01E+01	1.43E+01
4.45E+01	2.74E+01	2.99E+01	1.58E+01
4.45E+01	2.97E+01	2.97E+01	1.72E+01
4.45E+01	3.19E+01	2.94E+01	1.85E+01
4.45E+01	3.39E+01	2.89E+01	1.98E+01
4.45E+01	3.59E+01	2.81E+01	2.07E+01
4.45E+01	3.78E+01	2.43E+01	1.92E+01
4.45E+01	3.96E+01	2.45E+01	2.06E+01
4.45E+01	4.14E+01	2.33E+01	2.10E+01
4.45E+01	4.30E+01	1.67E+01	1.60E+01
4.60E+01	-4.14E+01	1.78E+01	-1.53E+01
4.60E+01	-3.96E+01	1.94E+01	-1.55E+01
4.60E+01	-3.78E+01	2.46E+01	-1.84E+01
4.60E+01	-3.39E+01	2.91E+01	-1.89E+01
4.60E+01	-3.19E+01	3.00E+01	-1.80E+01
4.60E+01	-2.97E+01	3.06E+01	-1.68E+01
4.60E+01	-2.74E+01	3.10E+01	-1.55E+01
4.60E+01	-2.50E+01	3.13E+01	-1.41E+01
4.60E+01	-2.25E+01	3.15E+01	-1.26E+01
4.60E+01	-1.99E+01	3.17E+01	-1.11E+01
4.60E+01	-1.73E+01	3.18E+01	-9.53E+00
4.60E+01	-1.45E+01	3.19E+01	-7.97E+00
4.60E+01	-1.17E+01	3.20E+01	-6.39E+00
4.60E+01	-8.83E+00	3.20E+01	-4.80E+00
4.60E+01	-5.91E+00	3.21E+01	-3.21E+00
4.60E+01	-2.96E+00	3.21E+01	-1.60E+00
4.60E+01	0.00E+00	3.21E+01	0.00E+00
4.60E+01	2.96E+00	3.21E+01	1.60E+00
4.60E+01	5.91E+00	3.21E+01	3.21E+00
4.60E+01	8.83E+00	3.20E+01	4.80E+00
4.60E+01	1.17E+01	3.20E+01	6.39E+00
4.60E+01	1.45E+01	3.19E+01	7.97E+00
4.60E+01	1.73E+01	3.18E+01	9.53E+00
4.60E+01	1.99E+01	3.17E+01	1.11E+01
4.60E+01	2.25E+01	3.15E+01	1.26E+01
4.60E+01	2.50E+01	3.13E+01	1.41E+01
4.60E+01	2.74E+01	3.10E+01	1.55E+01
4.60E+01	2.97E+01	3.06E+01	1.68E+01
4.60E+01	3.19E+01	3.00E+01	1.80E+01
4.60E+01	3.39E+01	2.91E+01	1.89E+01
4.60E+01	3.78E+01	2.46E+01	1.84E+01
4.60E+01	3.96E+01	1.94E+01	1.55E+01
4.60E+01	4.14E+01	1.78E+01	1.53E+01
