Listing of Grid Distortion Data

File : F:\Pavel\RP Optical Lab - New Generation\Sensics Projects\One for Both with Big Eyebox\Step II\Report VI\One for Both - v1702 - 2 lenses - Real - 2Config - Surface Error Simulation.ZMX
Title: Lens has no title.
Date : 29-Feb-16


Units are Millimeters.
Field units are degrees
Wavelength: 0.58756 ?m
Reference Coordinates: Xref = 0.00000E+000, Yref = 0.00000E+000

   i	   j	   X-Field  	   Y-Field  	   R-Field  	  Predicted X	  Predicted Y	   Real X	        Real Y	        Distortion
  -6	 -11	-1.72579E+001	-2.96633E+001	 3.29738E+001	-1.11765E+001	-2.04903E+001	-1.09657E+001	-2.01039E+001	    -1.885951%
  -6	 -10	-1.72579E+001	-2.73735E+001	 3.11241E+001	-1.11765E+001	-1.86275E+001	-1.11652E+001	-1.86086E+001	    -0.101762%
  -6	  -9	-1.72579E+001	-2.49850E+001	 2.92509E+001	-1.11765E+001	-1.67648E+001	-1.13644E+001	-1.70467E+001	     1.681428%
  -6	  -8	-1.72579E+001	-2.24999E+001	 2.73735E+001	-1.11765E+001	-1.49020E+001	-1.15691E+001	-1.54255E+001	     3.512818%
  -6	  -7	-1.72579E+001	-1.99223E+001	 2.55178E+001	-1.11765E+001	-1.30393E+001	-1.17801E+001	-1.37435E+001	     5.400758%
  -6	  -6	-1.72579E+001	-1.72579E+001	 2.37177E+001	-1.11765E+001	-1.11765E+001	-1.19845E+001	-1.19845E+001	     7.229129%
  -6	  -5	-1.72579E+001	-1.45142E+001	 2.20178E+001	-1.11765E+001	-9.31377E+000	-1.21543E+001	-1.01286E+001	     8.748439%
  -6	  -4	-1.72579E+001	-1.17009E+001	 2.04739E+001	-1.11765E+001	-7.45102E+000	-1.22637E+001	-8.17583E+000	     9.727707%
  -6	  -3	-1.72579E+001	-8.82917E+000	 1.91535E+001	-1.11765E+001	-5.58826E+000	-1.23099E+001	-6.15494E+000	    10.140545%
  -6	  -2	-1.72579E+001	-5.91208E+000	 1.81317E+001	-1.11765E+001	-3.72551E+000	-1.23133E+001	-4.10442E+000	    10.170854%
  -6	  -1	-1.72579E+001	-2.96393E+000	 1.74815E+001	-1.11765E+001	-1.86275E+000	-1.23016E+001	-2.05027E+000	    10.066448%
  -6	   0	-1.72579E+001	 0.00000E+000	 1.72579E+001	-1.11765E+001	 0.00000E+000	-1.22953E+001	 0.00000E+000	    10.010151%
  -6	   1	-1.72579E+001	 2.96393E+000	 1.74815E+001	-1.11765E+001	 1.86275E+000	-1.23016E+001	 2.05027E+000	    10.066448%
  -6	   2	-1.72579E+001	 5.91208E+000	 1.81317E+001	-1.11765E+001	 3.72551E+000	-1.23133E+001	 4.10442E+000	    10.170854%
  -6	   3	-1.72579E+001	 8.82917E+000	 1.91535E+001	-1.11765E+001	 5.58826E+000	-1.23099E+001	 6.15494E+000	    10.140545%
  -6	   4	-1.72579E+001	 1.17009E+001	 2.04739E+001	-1.11765E+001	 7.45102E+000	-1.22637E+001	 8.17583E+000	     9.727707%
  -6	   5	-1.72579E+001	 1.45142E+001	 2.20178E+001	-1.11765E+001	 9.31377E+000	-1.21543E+001	 1.01286E+001	     8.748439%
  -6	   6	-1.72579E+001	 1.72579E+001	 2.37177E+001	-1.11765E+001	 1.11765E+001	-1.19845E+001	 1.19845E+001	     7.229129%
  -6	   7	-1.72579E+001	 1.99223E+001	 2.55178E+001	-1.11765E+001	 1.30393E+001	-1.17801E+001	 1.37435E+001	     5.400758%
  -6	   8	-1.72579E+001	 2.24999E+001	 2.73735E+001	-1.11765E+001	 1.49020E+001	-1.15691E+001	 1.54255E+001	     3.512818%
  -6	   9	-1.72579E+001	 2.49850E+001	 2.92509E+001	-1.11765E+001	 1.67648E+001	-1.13644E+001	 1.70467E+001	     1.681428%
  -6	  10	-1.72579E+001	 2.73735E+001	 3.11241E+001	-1.11765E+001	 1.86275E+001	-1.11652E+001	 1.86086E+001	    -0.101762%
  -6	  11	-1.72579E+001	 2.96633E+001	 3.29738E+001	-1.11765E+001	 2.04903E+001	-1.09657E+001	 2.01039E+001	    -1.885951%
  -6	  12	-1.72579E+001	 3.18534E+001	 3.47860E+001	-1.11765E+001	 2.23530E+001	-1.07628E+001	 2.15256E+001	    -3.701616%
  -6	  13	-1.72579E+001	 3.39443E+001	 3.65505E+001	-1.11765E+001	 2.42158E+001	-1.05570E+001	 2.28734E+001	    -5.543290%
  -6	  14	-1.72579E+001	 3.59373E+001	 3.82606E+001	-1.11765E+001	 2.60786E+001	-1.03522E+001	 2.41551E+001	    -7.375803%
  -6	  15	-1.72579E+001	 3.78346E+001	 3.99116E+001	-1.11765E+001	 2.79413E+001	-1.01542E+001	 2.53855E+001	    -9.146994%
  -6	  16	-1.72579E+001	 3.96392E+001	 4.15010E+001	-1.11765E+001	 2.98041E+001	-9.96953E+000	 2.65854E+001	   -10.799329%
  -6	  17	-1.72579E+001	 4.13543E+001	 4.30275E+001	-1.11765E+001	 3.16668E+001	-9.78376E+000	 2.77574E+001	   -12.358398%
  -6	  18	-1.72579E+001	 4.29835E+001	 4.44911E+001	-1.11765E+001	 3.35296E+001	-9.63325E+000	 2.89406E+001	   -13.698575%
  -6	  19	-1.72579E+001	 4.45308E+001	 4.58922E+001	-1.11765E+001	 3.53923E+001	-9.50850E+000	 3.01553E+001	   -14.808591%
  -6	  20	-1.72579E+001	 4.60000E+001	 4.72323E+001	-1.11765E+001	 3.72551E+001	-9.41111E+000	 3.14200E+001	   -15.673492%
  -5	 -20	-1.45142E+001	-4.60000E+001	 4.68673E+001	-9.31377E+000	-3.72551E+001	-7.86222E+000	-3.14973E+001	   -15.462597%
  -5	 -19	-1.45142E+001	-4.45308E+001	 4.54899E+001	-9.31377E+000	-3.53923E+001	-7.95121E+000	-3.02586E+001	   -14.513383%
  -5	 -18	-1.45142E+001	-4.29835E+001	 4.40467E+001	-9.31377E+000	-3.35296E+001	-8.06377E+000	-2.90693E+001	   -13.311007%
  -5	 -17	-1.45142E+001	-4.13543E+001	 4.25358E+001	-9.31377E+000	-3.16668E+001	-8.19792E+000	-2.79085E+001	   -11.877395%
  -5	 -16	-1.45142E+001	-3.96392E+001	 4.09558E+001	-9.31377E+000	-2.98041E+001	-8.35984E+000	-2.67515E+001	   -10.242108%
  -5	 -15	-1.45142E+001	-3.78346E+001	 3.93058E+001	-9.31377E+000	-2.79413E+001	-8.52208E+000	-2.55662E+001	    -8.500219%
  -5	 -14	-1.45142E+001	-3.59373E+001	 3.75860E+001	-9.31377E+000	-2.60786E+001	-8.69443E+000	-2.43444E+001	    -6.649696%
  -5	 -13	-1.45142E+001	-3.39443E+001	 3.57978E+001	-9.31377E+000	-2.42158E+001	-8.87141E+000	-2.30657E+001	    -4.749544%
  -5	 -12	-1.45142E+001	-3.18534E+001	 3.39443E+001	-9.31377E+000	-2.23530E+001	-9.04847E+000	-2.17163E+001	    -2.848510%
  -5	 -11	-1.45142E+001	-2.96633E+001	 3.20308E+001	-9.31377E+000	-2.04903E+001	-9.22345E+000	-2.02916E+001	    -0.969782%
  -5	 -10	-1.45142E+001	-2.73735E+001	 3.00657E+001	-9.31377E+000	-1.86275E+001	-9.39801E+000	-1.87960E+001	     0.904483%
  -5	  -9	-1.45142E+001	-2.49850E+001	 2.80608E+001	-9.31377E+000	-1.67648E+001	-9.57767E+000	-1.72398E+001	     2.833433%
  -5	  -8	-1.45142E+001	-2.24999E+001	 2.60336E+001	-9.31377E+000	-1.49020E+001	-9.76735E+000	-1.56278E+001	     4.869974%
  -5	  -7	-1.45142E+001	-1.99223E+001	 2.40081E+001	-9.31377E+000	-1.30393E+001	-9.96034E+000	-1.39445E+001	     6.942143%
  -5	  -6	-1.45142E+001	-1.72579E+001	 2.20178E+001	-9.31377E+000	-1.11765E+001	-1.01286E+001	-1.21543E+001	     8.748439%
  -5	  -5	-1.45142E+001	-1.45142E+001	 2.01084E+001	-9.31377E+000	-9.31377E+000	-1.02343E+001	-1.02343E+001	     9.883997%
  -5	  -4	-1.45142E+001	-1.17009E+001	 1.83420E+001	-9.31377E+000	-7.45102E+000	-1.02623E+001	-8.20988E+000	    10.184656%
  -5	  -3	-1.45142E+001	-8.82917E+000	 1.67994E+001	-9.31377E+000	-5.58826E+000	-1.02325E+001	-6.13953E+000	     9.864745%
  -5	  -2	-1.45142E+001	-5.91208E+000	 1.55798E+001	-9.31377E+000	-3.72551E+000	-1.01808E+001	-4.07231E+000	     9.308980%
  -5	  -1	-1.45142E+001	-2.96393E+000	 1.47892E+001	-9.31377E+000	-1.86275E+000	-1.01376E+001	-2.02752E+000	     8.845490%
  -5	   0	-1.45142E+001	 0.00000E+000	 1.45142E+001	-9.31377E+000	 0.00000E+000	-1.01213E+001	 0.00000E+000	     8.669837%
  -5	   1	-1.45142E+001	 2.96393E+000	 1.47892E+001	-9.31377E+000	 1.86275E+000	-1.01376E+001	 2.02752E+000	     8.845490%
  -5	   2	-1.45142E+001	 5.91208E+000	 1.55798E+001	-9.31377E+000	 3.72551E+000	-1.01808E+001	 4.07231E+000	     9.308980%
  -5	   3	-1.45142E+001	 8.82917E+000	 1.67994E+001	-9.31377E+000	 5.58826E+000	-1.02325E+001	 6.13953E+000	     9.864745%
  -5	   4	-1.45142E+001	 1.17009E+001	 1.83420E+001	-9.31377E+000	 7.45102E+000	-1.02623E+001	 8.20988E+000	    10.184656%
  -5	   5	-1.45142E+001	 1.45142E+001	 2.01084E+001	-9.31377E+000	 9.31377E+000	-1.02343E+001	 1.02343E+001	     9.883997%
  -5	   6	-1.45142E+001	 1.72579E+001	 2.20178E+001	-9.31377E+000	 1.11765E+001	-1.01286E+001	 1.21543E+001	     8.748439%
  -5	   7	-1.45142E+001	 1.99223E+001	 2.40081E+001	-9.31377E+000	 1.30393E+001	-9.96034E+000	 1.39445E+001	     6.942143%
  -5	   8	-1.45142E+001	 2.24999E+001	 2.60336E+001	-9.31377E+000	 1.49020E+001	-9.76735E+000	 1.56278E+001	     4.869974%
  -5	   9	-1.45142E+001	 2.49850E+001	 2.80608E+001	-9.31377E+000	 1.67648E+001	-9.57767E+000	 1.72398E+001	     2.833433%
  -5	  10	-1.45142E+001	 2.73735E+001	 3.00657E+001	-9.31377E+000	 1.86275E+001	-9.39801E+000	 1.87960E+001	     0.904483%
  -5	  11	-1.45142E+001	 2.96633E+001	 3.20308E+001	-9.31377E+000	 2.04903E+001	-9.22345E+000	 2.02916E+001	    -0.969782%
  -5	  12	-1.45142E+001	 3.18534E+001	 3.39443E+001	-9.31377E+000	 2.23530E+001	-9.04847E+000	 2.17163E+001	    -2.848510%
  -5	  13	-1.45142E+001	 3.39443E+001	 3.57978E+001	-9.31377E+000	 2.42158E+001	-8.87141E+000	 2.30657E+001	    -4.749544%
  -5	  14	-1.45142E+001	 3.59373E+001	 3.75860E+001	-9.31377E+000	 2.60786E+001	-8.69443E+000	 2.43444E+001	    -6.649696%
  -5	  15	-1.45142E+001	 3.78346E+001	 3.93058E+001	-9.31377E+000	 2.79413E+001	-8.52208E+000	 2.55662E+001	    -8.500219%
  -5	  16	-1.45142E+001	 3.96392E+001	 4.09558E+001	-9.31377E+000	 2.98041E+001	-8.35984E+000	 2.67515E+001	   -10.242108%
  -5	  17	-1.45142E+001	 4.13543E+001	 4.25358E+001	-9.31377E+000	 3.16668E+001	-8.19792E+000	 2.79085E+001	   -11.877395%
  -5	  18	-1.45142E+001	 4.29835E+001	 4.40467E+001	-9.31377E+000	 3.35296E+001	-8.06377E+000	 2.90693E+001	   -13.311007%
  -5	  19	-1.45142E+001	 4.45308E+001	 4.54899E+001	-9.31377E+000	 3.53923E+001	-7.95121E+000	 3.02586E+001	   -14.513383%
  -5	  20	-1.45142E+001	 4.60000E+001	 4.68673E+001	-9.31377E+000	 3.72551E+001	-7.86222E+000	 3.14973E+001	   -15.462597%
  -4	 -20	-1.17009E+001	-4.60000E+001	 4.65612E+001	-7.45102E+000	-3.72551E+001	-6.30385E+000	-3.15667E+001	   -15.273529%
  -4	 -19	-1.17009E+001	-4.45308E+001	 4.51519E+001	-7.45102E+000	-3.53923E+001	-6.38043E+000	-3.03501E+001	   -14.251917%
  -4	 -18	-1.17009E+001	-4.29835E+001	 4.36728E+001	-7.45102E+000	-3.35296E+001	-6.47625E+000	-2.91819E+001	   -12.972093%
  -4	 -17	-1.17009E+001	-4.13543E+001	 4.21211E+001	-7.45102E+000	-3.16668E+001	-6.58932E+000	-2.80392E+001	   -11.461362%
  -4	 -16	-1.17009E+001	-3.96392E+001	 4.04947E+001	-7.45102E+000	-2.98041E+001	-6.72362E+000	-2.68945E+001	    -9.762336%
  -4	 -15	-1.17009E+001	-3.78346E+001	 3.87919E+001	-7.45102E+000	-2.79413E+001	-6.85880E+000	-2.57205E+001	    -7.948098%
  -4	 -14	-1.17009E+001	-3.59373E+001	 3.70118E+001	-7.45102E+000	-2.60786E+001	-7.00138E+000	-2.45048E+001	    -6.034501%
  -4	 -13	-1.17009E+001	-3.39443E+001	 3.51546E+001	-7.45102E+000	-2.42158E+001	-7.14696E+000	-2.32276E+001	    -4.080693%
  -4	 -12	-1.17009E+001	-3.18534E+001	 3.32219E+001	-7.45102E+000	-2.23530E+001	-7.29231E+000	-2.18769E+001	    -2.129931%
  -4	 -11	-1.17009E+001	-2.96633E+001	 3.12171E+001	-7.45102E+000	-2.04903E+001	-7.43683E+000	-2.04513E+001	    -0.190340%
  -4	 -10	-1.17009E+001	-2.73735E+001	 2.91462E+001	-7.45102E+000	-1.86275E+001	-7.58378E+000	-1.89594E+001	     1.781804%
  -4	  -9	-1.17009E+001	-2.49850E+001	 2.70188E+001	-7.45102E+000	-1.67648E+001	-7.73923E+000	-1.74133E+001	     3.868085%
  -4	  -8	-1.17009E+001	-2.24999E+001	 2.48490E+001	-7.45102E+000	-1.49020E+001	-7.90474E+000	-1.58095E+001	     6.089381%
  -4	  -7	-1.17009E+001	-1.99223E+001	 2.26574E+001	-7.45102E+000	-1.30393E+001	-8.06331E+000	-1.41108E+001	     8.217612%
  -4	  -6	-1.17009E+001	-1.72579E+001	 2.04739E+001	-7.45102E+000	-1.11765E+001	-8.17583E+000	-1.22637E+001	     9.727707%
  -4	  -5	-1.17009E+001	-1.45142E+001	 1.83420E+001	-7.45102E+000	-9.31377E+000	-8.20988E+000	-1.02623E+001	    10.184656%
  -4	  -4	-1.17009E+001	-1.17009E+001	 1.63249E+001	-7.45102E+000	-7.45102E+000	-8.17193E+000	-8.17193E+000	     9.675337%
  -4	  -3	-1.17009E+001	-8.82917E+000	 1.45142E+001	-7.45102E+000	-5.58826E+000	-8.09701E+000	-6.07276E+000	     8.669837%
  -4	  -2	-1.17009E+001	-5.91208E+000	 1.30372E+001	-7.45102E+000	-3.72551E+000	-8.02002E+000	-4.01001E+000	     7.636610%
  -4	  -1	-1.17009E+001	-2.96393E+000	 1.20506E+001	-7.45102E+000	-1.86275E+000	-7.96462E+000	-1.99115E+000	     6.893033%
  -4	   0	-1.17009E+001	 0.00000E+000	 1.17009E+001	-7.45102E+000	 0.00000E+000	-7.94456E+000	 0.00000E+000	     6.623891%
  -4	   1	-1.17009E+001	 2.96393E+000	 1.20506E+001	-7.45102E+000	 1.86275E+000	-7.96462E+000	 1.99115E+000	     6.893033%
  -4	   2	-1.17009E+001	 5.91208E+000	 1.30372E+001	-7.45102E+000	 3.72551E+000	-8.02002E+000	 4.01001E+000	     7.636610%
  -4	   3	-1.17009E+001	 8.82917E+000	 1.45142E+001	-7.45102E+000	 5.58826E+000	-8.09701E+000	 6.07276E+000	     8.669837%
  -4	   4	-1.17009E+001	 1.17009E+001	 1.63249E+001	-7.45102E+000	 7.45102E+000	-8.17193E+000	 8.17193E+000	     9.675337%
  -4	   5	-1.17009E+001	 1.45142E+001	 1.83420E+001	-7.45102E+000	 9.31377E+000	-8.20988E+000	 1.02623E+001	    10.184656%
  -4	   6	-1.17009E+001	 1.72579E+001	 2.04739E+001	-7.45102E+000	 1.11765E+001	-8.17583E+000	 1.22637E+001	     9.727707%
  -4	   7	-1.17009E+001	 1.99223E+001	 2.26574E+001	-7.45102E+000	 1.30393E+001	-8.06331E+000	 1.41108E+001	     8.217612%
  -4	   8	-1.17009E+001	 2.24999E+001	 2.48490E+001	-7.45102E+000	 1.49020E+001	-7.90474E+000	 1.58095E+001	     6.089381%
  -4	   9	-1.17009E+001	 2.49850E+001	 2.70188E+001	-7.45102E+000	 1.67648E+001	-7.73923E+000	 1.74133E+001	     3.868085%
  -4	  10	-1.17009E+001	 2.73735E+001	 2.91462E+001	-7.45102E+000	 1.86275E+001	-7.58378E+000	 1.89594E+001	     1.781804%
  -4	  11	-1.17009E+001	 2.96633E+001	 3.12171E+001	-7.45102E+000	 2.04903E+001	-7.43683E+000	 2.04513E+001	    -0.190340%
  -4	  12	-1.17009E+001	 3.18534E+001	 3.32219E+001	-7.45102E+000	 2.23530E+001	-7.29231E+000	 2.18769E+001	    -2.129931%
  -4	  13	-1.17009E+001	 3.39443E+001	 3.51546E+001	-7.45102E+000	 2.42158E+001	-7.14696E+000	 2.32276E+001	    -4.080693%
  -4	  14	-1.17009E+001	 3.59373E+001	 3.70118E+001	-7.45102E+000	 2.60786E+001	-7.00138E+000	 2.45048E+001	    -6.034501%
  -4	  15	-1.17009E+001	 3.78346E+001	 3.87919E+001	-7.45102E+000	 2.79413E+001	-6.85880E+000	 2.57205E+001	    -7.948098%
  -4	  16	-1.17009E+001	 3.96392E+001	 4.04947E+001	-7.45102E+000	 2.98041E+001	-6.72362E+000	 2.68945E+001	    -9.762336%
  -4	  17	-1.17009E+001	 4.13543E+001	 4.21211E+001	-7.45102E+000	 3.16668E+001	-6.58932E+000	 2.80392E+001	   -11.461362%
  -4	  18	-1.17009E+001	 4.29835E+001	 4.36728E+001	-7.45102E+000	 3.35296E+001	-6.47625E+000	 2.91819E+001	   -12.972093%
  -4	  19	-1.17009E+001	 4.45308E+001	 4.51519E+001	-7.45102E+000	 3.53923E+001	-6.38043E+000	 3.03501E+001	   -14.251917%
  -4	  20	-1.17009E+001	 4.60000E+001	 4.65612E+001	-7.45102E+000	 3.72551E+001	-6.30385E+000	 3.15667E+001	   -15.273529%
  -3	 -20	-8.82917E+000	-4.60000E+001	 4.63185E+001	-5.58826E+000	-3.72551E+001	-4.73671E+000	-3.16248E+001	   -15.115600%
  -3	 -19	-8.82917E+000	-4.45308E+001	 4.48835E+001	-5.58826E+000	-3.53923E+001	-4.79739E+000	-3.04258E+001	   -14.035789%
  -3	 -18	-8.82917E+000	-4.29835E+001	 4.33752E+001	-5.58826E+000	-3.35296E+001	-4.87267E+000	-2.92741E+001	   -12.694753%
  -3	 -17	-8.82917E+000	-4.13543E+001	 4.17904E+001	-5.58826E+000	-3.16668E+001	-4.96085E+000	-2.81453E+001	   -11.123803%
  -3	 -16	-8.82917E+000	-3.96392E+001	 4.01262E+001	-5.58826E+000	-2.98041E+001	-5.06439E+000	-2.70101E+001	    -9.374419%
  -3	 -15	-8.82917E+000	-3.78346E+001	 3.83802E+001	-5.58826E+000	-2.79413E+001	-5.16888E+000	-2.58444E+001	    -7.504697%
  -3	 -14	-8.82917E+000	-3.59373E+001	 3.65505E+001	-5.58826E+000	-2.60786E+001	-5.27849E+000	-2.46329E+001	    -5.543290%
  -3	 -13	-8.82917E+000	-3.39443E+001	 3.46361E+001	-5.58826E+000	-2.42158E+001	-5.38996E+000	-2.33565E+001	    -3.548480%
  -3	 -12	-8.82917E+000	-3.18534E+001	 3.26371E+001	-5.58826E+000	-2.23530E+001	-5.50126E+000	-2.20050E+001	    -1.556897%
  -3	 -11	-8.82917E+000	-2.96633E+001	 3.05552E+001	-5.58826E+000	-2.04903E+001	-5.61281E+000	-2.05803E+001	     0.439333%
  -3	 -10	-8.82917E+000	-2.73735E+001	 2.83940E+001	-5.58826E+000	-1.86275E+001	-5.72842E+000	-1.90947E+001	     2.508122%
  -3	  -9	-8.82917E+000	-2.49850E+001	 2.61600E+001	-5.58826E+000	-1.67648E+001	-5.85316E+000	-1.75595E+001	     4.740337%
  -3	  -8	-8.82917E+000	-2.24999E+001	 2.38636E+001	-5.58826E+000	-1.49020E+001	-5.98423E+000	-1.59579E+001	     7.085631%
  -3	  -7	-8.82917E+000	-1.99223E+001	 2.15202E+001	-5.58826E+000	-1.30393E+001	-6.09767E+000	-1.42279E+001	     9.115607%
  -3	  -6	-8.82917E+000	-1.72579E+001	 1.91535E+001	-5.58826E+000	-1.11765E+001	-6.15494E+000	-1.23099E+001	    10.140545%
  -3	  -5	-8.82917E+000	-1.45142E+001	 1.67994E+001	-5.58826E+000	-9.31377E+000	-6.13953E+000	-1.02325E+001	     9.864745%
  -3	  -4	-8.82917E+000	-1.17009E+001	 1.45142E+001	-5.58826E+000	-7.45102E+000	-6.07276E+000	-8.09701E+000	     8.669837%
  -3	  -3	-8.82917E+000	-8.82917E+000	 1.23893E+001	-5.58826E+000	-5.58826E+000	-5.98790E+000	-5.98790E+000	     7.151381%
  -3	  -2	-8.82917E+000	-5.91208E+000	 1.05744E+001	-5.58826E+000	-3.72551E+000	-5.90946E+000	-3.93964E+000	     5.747678%
  -3	  -1	-8.82917E+000	-2.96393E+000	 9.29863E+000	-5.58826E+000	-1.86275E+000	-5.85393E+000	-1.95131E+000	     4.754120%
  -3	   0	-8.82917E+000	 0.00000E+000	 8.82917E+000	-5.58826E+000	 0.00000E+000	-5.83370E+000	 0.00000E+000	     4.392052%
  -3	   1	-8.82917E+000	 2.96393E+000	 9.29863E+000	-5.58826E+000	 1.86275E+000	-5.85393E+000	 1.95131E+000	     4.754120%
  -3	   2	-8.82917E+000	 5.91208E+000	 1.05744E+001	-5.58826E+000	 3.72551E+000	-5.90946E+000	 3.93964E+000	     5.747678%
  -3	   3	-8.82917E+000	 8.82917E+000	 1.23893E+001	-5.58826E+000	 5.58826E+000	-5.98790E+000	 5.98790E+000	     7.151381%
  -3	   4	-8.82917E+000	 1.17009E+001	 1.45142E+001	-5.58826E+000	 7.45102E+000	-6.07276E+000	 8.09701E+000	     8.669837%
  -3	   5	-8.82917E+000	 1.45142E+001	 1.67994E+001	-5.58826E+000	 9.31377E+000	-6.13953E+000	 1.02325E+001	     9.864745%
  -3	   6	-8.82917E+000	 1.72579E+001	 1.91535E+001	-5.58826E+000	 1.11765E+001	-6.15494E+000	 1.23099E+001	    10.140545%
  -3	   7	-8.82917E+000	 1.99223E+001	 2.15202E+001	-5.58826E+000	 1.30393E+001	-6.09767E+000	 1.42279E+001	     9.115607%
  -3	   8	-8.82917E+000	 2.24999E+001	 2.38636E+001	-5.58826E+000	 1.49020E+001	-5.98423E+000	 1.59579E+001	     7.085631%
  -3	   9	-8.82917E+000	 2.49850E+001	 2.61600E+001	-5.58826E+000	 1.67648E+001	-5.85316E+000	 1.75595E+001	     4.740337%
  -3	  10	-8.82917E+000	 2.73735E+001	 2.83940E+001	-5.58826E+000	 1.86275E+001	-5.72842E+000	 1.90947E+001	     2.508122%
  -3	  11	-8.82917E+000	 2.96633E+001	 3.05552E+001	-5.58826E+000	 2.04903E+001	-5.61281E+000	 2.05803E+001	     0.439333%
  -3	  12	-8.82917E+000	 3.18534E+001	 3.26371E+001	-5.58826E+000	 2.23530E+001	-5.50126E+000	 2.20050E+001	    -1.556897%
  -3	  13	-8.82917E+000	 3.39443E+001	 3.46361E+001	-5.58826E+000	 2.42158E+001	-5.38996E+000	 2.33565E+001	    -3.548480%
  -3	  14	-8.82917E+000	 3.59373E+001	 3.65505E+001	-5.58826E+000	 2.60786E+001	-5.27849E+000	 2.46329E+001	    -5.543290%
  -3	  15	-8.82917E+000	 3.78346E+001	 3.83802E+001	-5.58826E+000	 2.79413E+001	-5.16888E+000	 2.58444E+001	    -7.504697%
  -3	  16	-8.82917E+000	 3.96392E+001	 4.01262E+001	-5.58826E+000	 2.98041E+001	-5.06439E+000	 2.70101E+001	    -9.374419%
  -3	  17	-8.82917E+000	 4.13543E+001	 4.17904E+001	-5.58826E+000	 3.16668E+001	-4.96085E+000	 2.81453E+001	   -11.123803%
  -3	  18	-8.82917E+000	 4.29835E+001	 4.33752E+001	-5.58826E+000	 3.35296E+001	-4.87267E+000	 2.92741E+001	   -12.694753%
  -3	  19	-8.82917E+000	 4.45308E+001	 4.48835E+001	-5.58826E+000	 3.53923E+001	-4.79739E+000	 3.04258E+001	   -14.035789%
  -3	  20	-8.82917E+000	 4.60000E+001	 4.63185E+001	-5.58826E+000	 3.72551E+001	-4.73671E+000	 3.16248E+001	   -15.115600%
  -2	 -20	-5.91208E+000	-4.60000E+001	 4.61424E+001	-3.72551E+000	-3.72551E+001	-3.16223E+000	-3.16685E+001	   -14.996741%
  -2	 -19	-5.91208E+000	-4.45308E+001	 4.46886E+001	-3.72551E+000	-3.53923E+001	-3.20426E+000	-3.04823E+001	   -13.874443%
  -2	 -18	-5.91208E+000	-4.29835E+001	 4.31589E+001	-3.72551E+000	-3.35296E+001	-3.25610E+000	-2.93424E+001	   -12.489240%
  -2	 -17	-5.91208E+000	-4.13543E+001	 4.15496E+001	-3.72551E+000	-3.16668E+001	-3.31649E+000	-2.82234E+001	   -10.875226%
  -2	 -16	-5.91208E+000	-3.96392E+001	 3.98575E+001	-3.72551E+000	-2.98041E+001	-3.38688E+000	-2.70950E+001	    -9.089487%
  -2	 -15	-5.91208E+000	-3.78346E+001	 3.80794E+001	-3.72551E+000	-2.79413E+001	-3.45799E+000	-2.59349E+001	    -7.180643%
  -2	 -14	-5.91208E+000	-3.59373E+001	 3.62127E+001	-3.72551E+000	-2.60786E+001	-3.53231E+000	-2.47262E+001	    -5.185767%
  -2	 -13	-5.91208E+000	-3.39443E+001	 3.42554E+001	-3.72551E+000	-2.42158E+001	-3.60771E+000	-2.34501E+001	    -3.161826%
  -2	 -12	-5.91208E+000	-3.18534E+001	 3.22064E+001	-3.72551E+000	-2.23530E+001	-3.68307E+000	-2.20984E+001	    -1.139087%
  -2	 -11	-5.91208E+000	-2.96633E+001	 3.00657E+001	-3.72551E+000	-2.04903E+001	-3.75920E+000	-2.06756E+001	     0.904483%
  -2	 -10	-5.91208E+000	-2.73735E+001	 2.78349E+001	-3.72551E+000	-1.86275E+001	-3.83934E+000	-1.91967E+001	     3.055477%
  -2	  -9	-5.91208E+000	-2.49850E+001	 2.55178E+001	-3.72551E+000	-1.67648E+001	-3.92671E+000	-1.76702E+001	     5.400758%
  -2	  -8	-5.91208E+000	-2.24999E+001	 2.31205E+001	-3.72551E+000	-1.49020E+001	-4.01608E+000	-1.60643E+001	     7.799574%
  -2	  -7	-5.91208E+000	-1.99223E+001	 2.06534E+001	-3.72551E+000	-1.30393E+001	-4.08463E+000	-1.42962E+001	     9.639611%
  -2	  -6	-5.91208E+000	-1.72579E+001	 1.81317E+001	-3.72551E+000	-1.11765E+001	-4.10442E+000	-1.23133E+001	    10.170854%
  -2	  -5	-5.91208E+000	-1.45142E+001	 1.55798E+001	-3.72551E+000	-9.31377E+000	-4.07231E+000	-1.01808E+001	     9.308980%
  -2	  -4	-5.91208E+000	-1.17009E+001	 1.30372E+001	-3.72551E+000	-7.45102E+000	-4.01001E+000	-8.02002E+000	     7.636610%
  -2	  -3	-5.91208E+000	-8.82917E+000	 1.05744E+001	-3.72551E+000	-5.58826E+000	-3.93964E+000	-5.90946E+000	     5.747678%
  -2	  -2	-5.91208E+000	-5.91208E+000	 8.33152E+000	-3.72551E+000	-3.72551E+000	-3.87498E+000	-3.87498E+000	     4.012061%
  -2	  -1	-5.91208E+000	-2.96393E+000	 6.60406E+000	-3.72551E+000	-1.86275E+000	-3.82771E+000	-1.91385E+000	     2.743302%
  -2	   0	-5.91208E+000	 0.00000E+000	 5.91208E+000	-3.72551E+000	 0.00000E+000	-3.81001E+000	 0.00000E+000	     2.268299%
